StartNode,EndNode
250,143
143,14
14,107
107,250
250,98
98,240
240,117
117,250
250,46
46,216
216,63
63,250
250,212
212,77
77,91
91,250
250,180
180,200
200,126
126,250
250,116
116,67
67,51
51,250
250,134
134,158
158,159
159,250
250,88
88,250
250,171
171,222
222,85
85,250
251,153
153,167
167,13
13,251
251,248
248,121
121,89
89,251
251,78
78,201
201,17
17,251
251,136
136,176
176,233
233,251
251,147
147,127
127,40
40,251
251,223
223,122
122,146
146,251
251,135
135,84
84,16
16,251
251,3
3,118
118,190
190,251
251,9
9,123
123,251
251,219
219,24
24,55
55,251
251,69
69,62
62,225
225,251
252,30
30,18
18,207
207,252
252,198
198,73
73,96
96,252
252,137
137,54
54,204
204,252
252,19
19,72
72,33
33,252
252,112
112,213
213,8
8,252
252,217
217,189
189,106
106,252
252,205
205,31
31,229
229,252
252,1
1,252
252,166
166,185
185,79
79,252
253,184
184,218
218,245
245,253
253,151
151,86
86,149
149,253
253,87
87,4
4,81
81,253
253,141
141,104
104,74
74,253
253,119
119,239
239,35
35,253
253,234
234,68
68,142
142,253
253,231
231,202
202,139
139,253
253,94
94,25
25,172
172,253
