StartNode,EndNode
250,135
135,146
146,84
84,250
250,217
217,195
195,27
27,250
250,11
11,241
241,225
225,250
250,223
223,43
43,122
122,250
250,129
129,221
221,130
130,250
250,39
39,233
233,136
136,250
250,201
201,24
24,40
40,250
250,38
38,242
242,56
56,250
250,127
127,17
17,55
55,250
250,19
19,72
72,33
33,250
250,125
125,64
64,112
112,250
250,213
213,205
205,31
31,250
250,71
71,229
229,106
106,250
250,47
47,250
250,1
1,12
12,133
133,250
250,226
226,176
176,219
219,250
250,170
170,2
2,235
235,250
251,145
145,100
100,172
172,251
251,171
171,181
181,169
169,251
251,243
243,44
44,199
199,251
251,184
184,245
245,88
88,251
251,77
77,212
212,107
107,251
251,98
98,240
240,117
117,251
251,158
158,134
134,51
51,251
251,218
218,239
239,35
35,251
251,151
151,149
149,247
247,251
251,92
92,178
178,210
210,251
251,231
231,202
202,139
139,251
251,86
86,14
14,251
251,67
67,41
41,85
85,251
251,94
94,119
119,192
192,251
251,50
50,91
91,187
187,251
251,209
209,115
115,7
7,251
